annotation_id,image_id,file_path,asset_id,asset_type,component,defect_type,severity_label,x,y,width,height,area,coco_image_id,coco_annotation_id
REAL-BRIDGE-IMG-0654-ANN-001,REAL-BRIDGE-IMG-0654,data/bridge_image/2434.rf.tYapdtOwMZATUGMfrMNp.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,0,267.5,415,39,16185,654,1236
REAL-BRIDGE-IMG-0654-ANN-002,REAL-BRIDGE-IMG-0654,data/bridge_image/2434.rf.tYapdtOwMZATUGMfrMNp.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,194.5,276.5,10,70,700,654,1237
REAL-BRIDGE-IMG-0655-ANN-001,REAL-BRIDGE-IMG-0655,data/bridge_image/exposure-30-_jpg.rf.mCy5n0ttaDmZC5qSl05p.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,870,0,1690,698,1179620,655,1238
REAL-BRIDGE-IMG-0656-ANN-001,REAL-BRIDGE-IMG-0656,data/bridge_image/103_25dc0850-e185-43ba-97d1-e7b91f501e33_jpg.rf.LQ1E5MPilhunYaMyLLIr.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1902,0,542,1440,780480,656,1239
REAL-BRIDGE-IMG-0657-ANN-001,REAL-BRIDGE-IMG-0657,data/bridge_image/2592.rf.nw1s0qHdBBbq51UZ5Aby.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,0.5,203,415,55,22825,657,1240
REAL-BRIDGE-IMG-0658-ANN-001,REAL-BRIDGE-IMG-0658,data/bridge_image/103_8e3d54bf-5848-4e5b-a1b6-a7e536dcd7d7_jpg.rf.WQqQgWUB1SWHLxVQbuVP.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1204,590,906,366,331596,658,1241
REAL-BRIDGE-IMG-0659-ANN-001,REAL-BRIDGE-IMG-0659,data/bridge_image/104_640cc560-10d3-45be-81eb-0a160b5e3cfc_jpg.rf.ueUZxsvxFsRwT3Ssg2Mf.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,452,510,1968,318,625824,659,1242
REAL-BRIDGE-IMG-0660-ANN-001,REAL-BRIDGE-IMG-0660,data/bridge_image/103_59e20d7a-81e3-400e-8d97-b77eb49dc6c2_jpg.rf.6rJYy83qhts7vrE8OVxS.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,796,608,1162,832,966784,660,1243
REAL-BRIDGE-IMG-0660-ANN-002,REAL-BRIDGE-IMG-0660,data/bridge_image/103_59e20d7a-81e3-400e-8d97-b77eb49dc6c2_jpg.rf.6rJYy83qhts7vrE8OVxS.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,54,424,144,614,88416,660,1244
REAL-BRIDGE-IMG-0661-ANN-001,REAL-BRIDGE-IMG-0661,data/bridge_image/Image_mine-17-_jpg.rf.kvVGXI1Y6TMyalCnJFGH.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,moderate,2146,1656,861,200,172200,661,1245
REAL-BRIDGE-IMG-0662-ANN-001,REAL-BRIDGE-IMG-0662,data/bridge_image/2136.rf.wcnCGssh17qetvouv3Wy.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,0,148.5,416,71,29536,662,1246
REAL-BRIDGE-IMG-0662-ANN-002,REAL-BRIDGE-IMG-0662,data/bridge_image/2136.rf.wcnCGssh17qetvouv3Wy.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,0,242,415,56,23240,662,1247
REAL-BRIDGE-IMG-0663-ANN-001,REAL-BRIDGE-IMG-0663,data/bridge_image/103_8d6795b2-3af6-4067-a76c-9b1803aa086a_jpg.rf.reIktStEbYhStFY4dhyg.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,874,62,666,1218,811188,663,1248
REAL-BRIDGE-IMG-0663-ANN-002,REAL-BRIDGE-IMG-0663,data/bridge_image/103_8d6795b2-3af6-4067-a76c-9b1803aa086a_jpg.rf.reIktStEbYhStFY4dhyg.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,916,328,50,88,4400,663,1249
REAL-BRIDGE-IMG-0663-ANN-003,REAL-BRIDGE-IMG-0663,data/bridge_image/103_8d6795b2-3af6-4067-a76c-9b1803aa086a_jpg.rf.reIktStEbYhStFY4dhyg.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,50,420,252,552,139104,663,1250
REAL-BRIDGE-IMG-0663-ANN-004,REAL-BRIDGE-IMG-0663,data/bridge_image/103_8d6795b2-3af6-4067-a76c-9b1803aa086a_jpg.rf.reIktStEbYhStFY4dhyg.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1994,1178,566,262,148292,663,1251
REAL-BRIDGE-IMG-0663-ANN-005,REAL-BRIDGE-IMG-0663,data/bridge_image/103_8d6795b2-3af6-4067-a76c-9b1803aa086a_jpg.rf.reIktStEbYhStFY4dhyg.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,2182,166,58,64,3712,663,1252
REAL-BRIDGE-IMG-0663-ANN-006,REAL-BRIDGE-IMG-0663,data/bridge_image/103_8d6795b2-3af6-4067-a76c-9b1803aa086a_jpg.rf.reIktStEbYhStFY4dhyg.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1786,164,40,62,2480,663,1253
REAL-BRIDGE-IMG-0664-ANN-001,REAL-BRIDGE-IMG-0664,data/bridge_image/103_137c4b30-e546-4054-9a99-b4fcc6592963_jpg.rf.mxGnauRG78qGU4VHEEdG.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1175.02,494,82.32,347.92,28640.774,664,1254
REAL-BRIDGE-IMG-0665-ANN-001,REAL-BRIDGE-IMG-0665,data/bridge_image/104_bc520c0c-e9ad-41ad-bb3e-63b3d552f502_jpg.rf.mtkCz4BP1ozeTMIGikEz.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,618,64,252,1178,296856,665,1255
REAL-BRIDGE-IMG-0666-ANN-001,REAL-BRIDGE-IMG-0666,data/bridge_image/Image_-196-_jpg.rf.8u1A1OtWZ85L5cA9j788.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,moderate,72,95,679,590,400610,666,1256
REAL-BRIDGE-IMG-0667-ANN-001,REAL-BRIDGE-IMG-0667,data/bridge_image/104_b531bdc0-03c9-4a6a-8aa5-23eafbed25df_jpg.rf.h6KdBHBFr3rmxHBAEd4c.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,1094,940,1166,500,583000,667,1257
REAL-BRIDGE-IMG-0667-ANN-002,REAL-BRIDGE-IMG-0667,data/bridge_image/104_b531bdc0-03c9-4a6a-8aa5-23eafbed25df_jpg.rf.h6KdBHBFr3rmxHBAEd4c.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,0,28,950,356,338200,667,1258
REAL-BRIDGE-IMG-0667-ANN-003,REAL-BRIDGE-IMG-0667,data/bridge_image/104_b531bdc0-03c9-4a6a-8aa5-23eafbed25df_jpg.rf.h6KdBHBFr3rmxHBAEd4c.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,4,10,968,1430,1384240,667,1259
REAL-BRIDGE-IMG-0667-ANN-004,REAL-BRIDGE-IMG-0667,data/bridge_image/104_b531bdc0-03c9-4a6a-8aa5-23eafbed25df_jpg.rf.h6KdBHBFr3rmxHBAEd4c.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,1466,12,968,1428,1382304,667,1260
REAL-BRIDGE-IMG-0668-ANN-001,REAL-BRIDGE-IMG-0668,data/bridge_image/104_8a951ec3-9fbc-4ca4-ac83-4f24c716f23b_jpg.rf.AkQA9KfxTR3VuXrsVd9Y.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,0,500,1914,166,317724,668,1261
REAL-BRIDGE-IMG-0669-ANN-001,REAL-BRIDGE-IMG-0669,data/bridge_image/1604.rf.eHPuSQnRrKCTFwwbPrzd.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,2,168,414,104,43056,669,1262
REAL-BRIDGE-IMG-0670-ANN-001,REAL-BRIDGE-IMG-0670,data/bridge_image/104_437e9a42-87cf-4798-9bb6-2929187aba90_jpg.rf.I7MFcoAS1pg5FJ8szaSS.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,748,588,1474,412,607288,670,1263
REAL-BRIDGE-IMG-0671-ANN-001,REAL-BRIDGE-IMG-0671,data/bridge_image/Image_154_9534702_jpg.rf.iYJ31Af3pAisJNZRQybn.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,moderate,3,2,663,849,562887,671,1264
REAL-BRIDGE-IMG-0672-ANN-001,REAL-BRIDGE-IMG-0672,data/bridge_image/104_ba7a0f64-d9f9-4cec-bc94-36be2e6e4ff6_jpg.rf.xGdrxhnuel27NJWSCoTh.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,0,434,1948,638,1242824,672,1265
REAL-BRIDGE-IMG-0672-ANN-002,REAL-BRIDGE-IMG-0672,data/bridge_image/104_ba7a0f64-d9f9-4cec-bc94-36be2e6e4ff6_jpg.rf.xGdrxhnuel27NJWSCoTh.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,2210,912,338,74,25012,672,1266
REAL-BRIDGE-IMG-0673-ANN-001,REAL-BRIDGE-IMG-0673,data/bridge_image/684_png.rf.JWtUw8am3TLIqS3z5F0q.png,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,261.2,2,215.8,1018,219684.4,673,1267
REAL-BRIDGE-IMG-0674-ANN-001,REAL-BRIDGE-IMG-0674,data/bridge_image/2040.rf.txYRosu1I2JdyqQc32ff.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,0,197,415,33,13695,674,1268
REAL-BRIDGE-IMG-0675-ANN-001,REAL-BRIDGE-IMG-0675,data/bridge_image/Image_158_6141714_jpg.rf.kuLSPWFmyFXr1ZJ0olrX.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,moderate,145,801,202,85,17170,675,1269
REAL-BRIDGE-IMG-0675-ANN-002,REAL-BRIDGE-IMG-0675,data/bridge_image/Image_158_6141714_jpg.rf.kuLSPWFmyFXr1ZJ0olrX.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,moderate,1,302,503,488,245464,675,1270
REAL-BRIDGE-IMG-0675-ANN-003,REAL-BRIDGE-IMG-0675,data/bridge_image/Image_158_6141714_jpg.rf.kuLSPWFmyFXr1ZJ0olrX.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,moderate,1,1,661,275,181775,675,1271
REAL-BRIDGE-IMG-0676-ANN-001,REAL-BRIDGE-IMG-0676,data/bridge_image/104_8dd3a12c-1560-4753-b99f-1462ffa100f4_jpg.rf.lGY90jFoAAKSO0DYGedc.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,902,322,146,524,76504,676,1272
REAL-BRIDGE-IMG-0676-ANN-002,REAL-BRIDGE-IMG-0676,data/bridge_image/104_8dd3a12c-1560-4753-b99f-1462ffa100f4_jpg.rf.lGY90jFoAAKSO0DYGedc.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,2256,554,98,296,29008,676,1273
REAL-BRIDGE-IMG-0676-ANN-003,REAL-BRIDGE-IMG-0676,data/bridge_image/104_8dd3a12c-1560-4753-b99f-1462ffa100f4_jpg.rf.lGY90jFoAAKSO0DYGedc.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,2,686,82,122,10004,676,1274
REAL-BRIDGE-IMG-0676-ANN-004,REAL-BRIDGE-IMG-0676,data/bridge_image/104_8dd3a12c-1560-4753-b99f-1462ffa100f4_jpg.rf.lGY90jFoAAKSO0DYGedc.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,182,182,596,76,45296,676,1275
REAL-BRIDGE-IMG-0677-ANN-001,REAL-BRIDGE-IMG-0677,data/bridge_image/Image_-274-_jpg.rf.lWQJRB4kZXPPRdcwBzt8.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,moderate,0.5,190.5,644,380,244720,677,1276
REAL-BRIDGE-IMG-0678-ANN-001,REAL-BRIDGE-IMG-0678,data/bridge_image/104_8a90732f-59cf-4e4f-9ef6-4f37a1317c46_jpg.rf.YB3ZPbcICTcawGXxGXHK.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,0,468,2326,162,376812,678,1277
REAL-BRIDGE-IMG-0679-ANN-001,REAL-BRIDGE-IMG-0679,data/bridge_image/103_9a7c972f-94ae-4b42-8a1f-487d9ecccf54_jpg.rf.1oiJBnzGhBHF5Bl4Giz8.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,202,28,226,1314,296964,679,1278
REAL-BRIDGE-IMG-0680-ANN-001,REAL-BRIDGE-IMG-0680,data/bridge_image/3441.rf.dsiuYe6rbX5Slp1h24xm.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,349,183.5,66,31,2046,680,1279
REAL-BRIDGE-IMG-0680-ANN-002,REAL-BRIDGE-IMG-0680,data/bridge_image/3441.rf.dsiuYe6rbX5Slp1h24xm.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,17,188.5,333,115,38295,680,1280
REAL-BRIDGE-IMG-0680-ANN-003,REAL-BRIDGE-IMG-0680,data/bridge_image/3441.rf.dsiuYe6rbX5Slp1h24xm.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,0,271,17,19,323,680,1281
REAL-BRIDGE-IMG-0681-ANN-001,REAL-BRIDGE-IMG-0681,data/bridge_image/103_78a9b474-0614-11ec-957f-a85e4515a1df_jpg.rf.nERqcwdjeCa91UA46ggg.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,0,600,228,586,133608,681,1282
REAL-BRIDGE-IMG-0682-ANN-001,REAL-BRIDGE-IMG-0682,data/bridge_image/103_78a6ce57-0614-11ec-99d4-a85e4515a1df_jpg.rf.g1kPB5qvQJ6B5J85hjZY.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,852,628,618,252,155736,682,1283
REAL-BRIDGE-IMG-0682-ANN-002,REAL-BRIDGE-IMG-0682,data/bridge_image/103_78a6ce57-0614-11ec-99d4-a85e4515a1df_jpg.rf.g1kPB5qvQJ6B5J85hjZY.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,520,622,300,72,21600,682,1284
REAL-BRIDGE-IMG-0682-ANN-003,REAL-BRIDGE-IMG-0682,data/bridge_image/103_78a6ce57-0614-11ec-99d4-a85e4515a1df_jpg.rf.g1kPB5qvQJ6B5J85hjZY.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1826,644,734,578,424252,682,1285
REAL-BRIDGE-IMG-0683-ANN-001,REAL-BRIDGE-IMG-0683,data/bridge_image/Image_-625-_jpg.rf.wn4WYX4GedOjE2bSBlpX.jpg,BR-REAL-IMAGE,bridge,bridge_surface,spalling,high,123.5,1,604,376,227104,683,1286
REAL-BRIDGE-IMG-0683-ANN-002,REAL-BRIDGE-IMG-0683,data/bridge_image/Image_-625-_jpg.rf.wn4WYX4GedOjE2bSBlpX.jpg,BR-REAL-IMAGE,bridge,bridge_surface,spalling,high,321.5,267,27,91,2457,683,1287
REAL-BRIDGE-IMG-0683-ANN-003,REAL-BRIDGE-IMG-0683,data/bridge_image/Image_-625-_jpg.rf.wn4WYX4GedOjE2bSBlpX.jpg,BR-REAL-IMAGE,bridge,bridge_surface,spalling,high,4,2.5,63,103,6489,683,1288
REAL-BRIDGE-IMG-0684-ANN-001,REAL-BRIDGE-IMG-0684,data/bridge_image/2099.rf.7qjWO00vFaIdxuqBUge6.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,4.5,0,326,416,135616,684,1289
REAL-BRIDGE-IMG-0685-ANN-001,REAL-BRIDGE-IMG-0685,data/bridge_image/3028.rf.8DtdKSNTpahx1kRd7ne4.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,3,186,411,95,39045,685,1290
REAL-BRIDGE-IMG-0686-ANN-001,REAL-BRIDGE-IMG-0686,data/bridge_image/Image_-124-_jpg.rf.tyUPt4T0OdHtW1zsRTxk.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,moderate,0,6.5,768,732,562176,686,1291
REAL-BRIDGE-IMG-0687-ANN-001,REAL-BRIDGE-IMG-0687,data/bridge_image/103_8c7bf1eb-0dbc-48e5-8fe1-27a32ad2d1fb_jpg.rf.q006Q03OIUTGG5oRsmiG.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1750,688,218,94,20492,687,1292
REAL-BRIDGE-IMG-0687-ANN-002,REAL-BRIDGE-IMG-0687,data/bridge_image/103_8c7bf1eb-0dbc-48e5-8fe1-27a32ad2d1fb_jpg.rf.q006Q03OIUTGG5oRsmiG.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1202,684,444,90,39960,687,1293
REAL-BRIDGE-IMG-0687-ANN-003,REAL-BRIDGE-IMG-0687,data/bridge_image/103_8c7bf1eb-0dbc-48e5-8fe1-27a32ad2d1fb_jpg.rf.q006Q03OIUTGG5oRsmiG.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,0,596,1148,198,227304,687,1294
REAL-BRIDGE-IMG-0688-ANN-001,REAL-BRIDGE-IMG-0688,data/bridge_image/103_58c4fad9-a996-4a14-aa35-c9ce6ff8832d_jpg.rf.uj9nyHMmv7WjsTSmrw5I.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,18,308,2542,394,1001548,688,1295
REAL-BRIDGE-IMG-0688-ANN-002,REAL-BRIDGE-IMG-0688,data/bridge_image/103_58c4fad9-a996-4a14-aa35-c9ce6ff8832d_jpg.rf.uj9nyHMmv7WjsTSmrw5I.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,2296,14,188,274,51512,688,1296
REAL-BRIDGE-IMG-0689-ANN-001,REAL-BRIDGE-IMG-0689,data/bridge_image/2120.rf.QYiiH14hnrJRhA7duT1Z.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,139,0,277,416,115232,689,1297
REAL-BRIDGE-IMG-0690-ANN-001,REAL-BRIDGE-IMG-0690,data/bridge_image/exposure-11-_jpg.rf.vNed3VBBHpbFkRpZJMk3.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,1576,560,144,550,79200,690,1298
REAL-BRIDGE-IMG-0691-ANN-001,REAL-BRIDGE-IMG-0691,data/bridge_image/Image_mine-23-_jpg.rf.s3bV5SCMyfHR0en8ijhV.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,moderate,1555.5,1105,788,532,419216,691,1299
REAL-BRIDGE-IMG-0692-ANN-001,REAL-BRIDGE-IMG-0692,data/bridge_image/3219.rf.e0iqcFQElpl3TlX8kL5m.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,120.5,74.5,295,341,100595,692,1300
REAL-BRIDGE-IMG-0693-ANN-001,REAL-BRIDGE-IMG-0693,data/bridge_image/104_8af62577-23ac-43ab-bd18-ad71295badf4_jpg.rf.vW4NZXR9X3SmjusvQuzL.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,1428,0,490,1062,520380,693,1301
REAL-BRIDGE-IMG-0693-ANN-002,REAL-BRIDGE-IMG-0693,data/bridge_image/104_8af62577-23ac-43ab-bd18-ad71295badf4_jpg.rf.vW4NZXR9X3SmjusvQuzL.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,851,499.5,451,576,259776,693,1302
REAL-BRIDGE-IMG-0694-ANN-001,REAL-BRIDGE-IMG-0694,data/bridge_image/2127.rf.g0NeF1QaO2yCI8lmqANr.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,179,0,40,415,16600,694,1303
REAL-BRIDGE-IMG-0695-ANN-001,REAL-BRIDGE-IMG-0695,data/bridge_image/104_368ab4ef-38d9-47f7-919b-3f66f2630169_jpg.rf.f7MYqcuks8GUxjE0S2ld.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,114,704,2446,250,611500,695,1304
REAL-BRIDGE-IMG-0696-ANN-001,REAL-BRIDGE-IMG-0696,data/bridge_image/104_9e579259-ddf0-4031-ad6b-16c93d8efd36_jpg.rf.7fEcBEelwlZ6BOYGperS.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,586,80,410,1250,512500,696,1305
REAL-BRIDGE-IMG-0697-ANN-001,REAL-BRIDGE-IMG-0697,data/bridge_image/3257.rf.pPodLb213myAK87wnPx3.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,207.5,0.5,51,415,21165,697,1306
REAL-BRIDGE-IMG-0698-ANN-001,REAL-BRIDGE-IMG-0698,data/bridge_image/Image_-408-_jpg.rf.qIxsLTOXkQ5wb92FEbWs.jpg,BR-REAL-IMAGE,bridge,bridge_surface,spalling,high,196,2,33,249,8217,698,1307
REAL-BRIDGE-IMG-0699-ANN-001,REAL-BRIDGE-IMG-0699,data/bridge_image/104_4743591f-ae8b-4784-aaff-1c877f6741d5_jpg.rf.MJdbOIfRaWncOM7Oomul.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,1448,194,202,1114,225028,699,1308
REAL-BRIDGE-IMG-0699-ANN-002,REAL-BRIDGE-IMG-0699,data/bridge_image/104_4743591f-ae8b-4784-aaff-1c877f6741d5_jpg.rf.MJdbOIfRaWncOM7Oomul.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,684,798,652,154,100408,699,1309
REAL-BRIDGE-IMG-0700-ANN-001,REAL-BRIDGE-IMG-0700,data/bridge_image/104_9caf644c-8853-40a3-bedb-26935400b300_jpg.rf.MsgrYmRLqvTi7doUaJ7H.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,1360,670,216,752,162432,700,1310
REAL-BRIDGE-IMG-0701-ANN-001,REAL-BRIDGE-IMG-0701,data/bridge_image/103_84dc039f-f68d-4a72-8164-b7e7f5c9a303_jpg.rf.wxYNPTyxuQoOcsYQABBj.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1140,1240,126,178,22428,701,1311
REAL-BRIDGE-IMG-0702-ANN-001,REAL-BRIDGE-IMG-0702,data/bridge_image/103_31f8bde4-ce32-4bcf-bd46-64b0185dc2e7_jpg.rf.djGFTKEflTgFdukm11Er.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,82,202,1268,1106,1402408,702,1312
REAL-BRIDGE-IMG-0702-ANN-002,REAL-BRIDGE-IMG-0702,data/bridge_image/103_31f8bde4-ce32-4bcf-bd46-64b0185dc2e7_jpg.rf.djGFTKEflTgFdukm11Er.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1356,212,1204,1056,1271424,702,1313
REAL-BRIDGE-IMG-0702-ANN-003,REAL-BRIDGE-IMG-0702,data/bridge_image/103_31f8bde4-ce32-4bcf-bd46-64b0185dc2e7_jpg.rf.djGFTKEflTgFdukm11Er.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,0,190,70,122,8540,702,1314
REAL-BRIDGE-IMG-0703-ANN-001,REAL-BRIDGE-IMG-0703,data/bridge_image/104_8ae076ca-fdf2-4d42-ad39-3b7ff80780a7_jpg.rf.0SrKJ0T0cO6E0YwZqtdY.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,20,474,2540,158,401320,703,1315
REAL-BRIDGE-IMG-0704-ANN-001,REAL-BRIDGE-IMG-0704,data/bridge_image/104_751e058b-e4ad-4114-96b9-1551658bd2a1_jpg.rf.y6jBSDvPgdnnqZgAUB0r.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,468,512,706,426,300756,704,1316
REAL-BRIDGE-IMG-0705-ANN-001,REAL-BRIDGE-IMG-0705,data/bridge_image/104_010ea3b2-ef48-4e49-82ed-089c56b8c617_jpg.rf.pGs0j372iEmq9exiKBrU.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,1284,650,932,372,346704,705,1317
REAL-BRIDGE-IMG-0706-ANN-001,REAL-BRIDGE-IMG-0706,data/bridge_image/exposure-4-_jpg.rf.zyyGIdhSHeyeUWSgVpJq.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,1128,120,128,1100,140800,706,1318
REAL-BRIDGE-IMG-0706-ANN-002,REAL-BRIDGE-IMG-0706,data/bridge_image/exposure-4-_jpg.rf.zyyGIdhSHeyeUWSgVpJq.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,88,0,338,1034,349492,706,1319
REAL-BRIDGE-IMG-0706-ANN-003,REAL-BRIDGE-IMG-0706,data/bridge_image/exposure-4-_jpg.rf.zyyGIdhSHeyeUWSgVpJq.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,262,78,932,202,188264,706,1320
REAL-BRIDGE-IMG-0706-ANN-004,REAL-BRIDGE-IMG-0706,data/bridge_image/exposure-4-_jpg.rf.zyyGIdhSHeyeUWSgVpJq.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,338,480,822,232,190704,706,1321
REAL-BRIDGE-IMG-0706-ANN-005,REAL-BRIDGE-IMG-0706,data/bridge_image/exposure-4-_jpg.rf.zyyGIdhSHeyeUWSgVpJq.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,388,796,800,260,208000,706,1322
REAL-BRIDGE-IMG-0707-ANN-001,REAL-BRIDGE-IMG-0707,data/bridge_image/Image_-641-_jpg.rf.YbV6AdsvIjvPbncLRZs2.jpg,BR-REAL-IMAGE,bridge,bridge_surface,spalling,high,265.5,117,364,92,33488,707,1323
REAL-BRIDGE-IMG-0708-ANN-001,REAL-BRIDGE-IMG-0708,data/bridge_image/Image_-758-_jpg.rf.ysP2CDxHQIFiZGjnP4dI.jpg,BR-REAL-IMAGE,bridge,bridge_surface,spalling,high,312,64,149,122,18178,708,1324
REAL-BRIDGE-IMG-0708-ANN-002,REAL-BRIDGE-IMG-0708,data/bridge_image/Image_-758-_jpg.rf.ysP2CDxHQIFiZGjnP4dI.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,moderate,78,163.5,245,140,34300,708,1325
REAL-BRIDGE-IMG-0709-ANN-001,REAL-BRIDGE-IMG-0709,data/bridge_image/Image_-631-_jpg.rf.zF9lGx7KrP3x1GvCgg0h.jpg,BR-REAL-IMAGE,bridge,bridge_surface,spalling,high,23.5,204.5,1450,442,640900,709,1326
REAL-BRIDGE-IMG-0710-ANN-001,REAL-BRIDGE-IMG-0710,data/bridge_image/3586.rf.QW0ZWXt066EzygpaETHb.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,111.5,42,255,373,95115,710,1327
REAL-BRIDGE-IMG-0711-ANN-001,REAL-BRIDGE-IMG-0711,data/bridge_image/2115.rf.MomlP7VTToqTrCX8nyHg.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,249.5,0,36,414,14904,711,1328
